total_fat,vitamin_a,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,protein,carbohydrate,fiber,sugars,calories
0.4,274.0,0.0,0.07,1.4,0.0,1.08,0.95,46.08,1.3,38.37,192
13.0,0.0,0.11,0.486,0.0,0.0,0.0,19.2,19.31,0.8,0.0,271
0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.93,0
4.9,100.0,0.0,0.0,0.9,0.0,0.0,0.01,45.8,10.7,6.5,270
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,46.9,2.2,0.0,97
0.5,8.0,0.0,0.396,4.5,0.0,0.0,25.33,58.33,24.9,0.0,329
0.2,568.0,0.0,0.107,3.2,0.0,0.75,0.44,5.9,1.1,3.74,25
17.0,0.0,0.39,0.1,0.0,0.0,0.0,7.4,67.3,4.6,0.0,443
1.2,2.0,0.0,0.309,0.0,0.0,0.0,23.03,60.05,24.7,0.0,335
0.3,50.0,0.0,0.104,26.4,0.0,0.57,1.12,13.85,7.5,5.54,62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,9.56,0.0,8.97,37
0.2,850.0,0.0,0.267,12.7,0.0,0.0,1.56,9.94,1.8,0.0,42
0.6,110.0,0.0,0.087,5.0,0.0,0.32,1.84,16.72,0.4,10.81,79
14.0,0.0,3.3,1.1,0.0,0.0,0.0,19.4,5.5,4.2,0.8,221
7.2,129.0,0.4,0.33,0.0,761.0,1.88,20.63,0.0,0.0,0.0,153
0.1,0.0,0.0,0.067,11.6,0.0,0.02,0.71,5.06,2.0,2.99,22
14.0,1286.0,0.0,0.319,101.8,0.0,0.0,5.06,23.33,5.8,0.0,213
22.0,166.0,0.12,0.02,0.0,3.0,1.09,4.15,38.44,0.8,27.39,353
12.0,67.0,0.0,0.029,0.6,0.0,1.6,1.25,21.33,1.1,3.77,196
31.0,0.0,0.0,0.04,0.0,0.0,0.0,6.3,59.3,1.5,23.2,535
1.3,679.0,0.0,0.0,1.2,0.0,0.0,4.7,15.1,0.0,7.2,91
0.3,133.0,0.0,0.13,12.3,0.0,0.24,1.1,12.7,1.3,9.3,57
1.0,0.0,0.0,0.044,0.0,0.0,0.06,10.33,76.31,2.7,0.27,364
13.0,3000.0,0.0,0.12,0.0,0.0,0.0,7.4,75.6,10.4,20.5,415
13.0,317.0,0.09,0.257,2.4,7.0,0.82,10.1,23.86,1.0,11.47,250
4.6,630.0,0.07,0.232,8.1,0.0,0.77,8.18,5.38,0.9,2.93,95
39.0,4567.0,0.0,0.0,0.0,0.0,37.22,0.0,5.71,0.0,0.0,357
0.4,794.0,0.0,0.0,0.0,0.0,0.0,2.38,11.9,2.4,3.17,63
0.4,161.0,0.0,0.192,3.0,0.0,0.0,3.28,8.57,2.3,0.0,51
0.1,2728.0,0.0,0.075,2.8,0.0,0.0,1.2,9.5,0.0,0.0,41
16.0,256.0,0.93,0.186,1.1,0.0,0.57,13.69,17.73,1.1,4.5,268
0.8,19.0,0.01,0.13,12.0,5.0,0.07,1.0,14.14,0.8,10.55,68
3.7,100.0,2.0,0.12,2.0,0.0,0.0,18.86,0.0,0.0,0.0,114
21.0,70.0,0.04,0.055,0.1,0.0,0.0,6.0,65.7,2.8,0.0,471
17.0,0.0,3.1,0.182,0.0,0.0,0.0,22.94,5.31,1.6,0.0,266
0.2,0.0,0.0,0.05,0.0,0.0,0.0,2.38,28.59,0.3,0.0,130
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,2
56.0,1.0,0.0,0.103,0.0,0.0,24.21,20.96,18.82,10.3,6.27,614
23.0,51.0,0.36,0.06,0.7,0.0,7.75,8.1,62.7,2.0,52.1,467
8.8,3.0,2.68,0.067,0.0,0.0,0.96,2.72,43.05,1.4,1.73,263
21.0,12.0,0.08,0.038,0.0,0.0,0.0,3.98,61.02,1.5,38.04,451
0.0,1429.0,0.24,0.082,24.5,0.0,0.0,1.22,7.76,0.0,7.35,37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,92.7,368
0.7,1734.0,0.0,0.803,88.0,0.0,0.0,5.3,3.29,0.0,0.0,30
29.0,74.0,0.58,0.163,0.0,44.0,0.13,12.0,2.42,0.0,0.0,320
0.2,450.0,0.0,0.08,15.8,0.0,0.66,0.3,19.0,1.1,13.0,70
15.0,116.0,0.45,0.032,0.0,0.0,0.37,5.0,72.94,2.5,50.0,447
12.0,112.0,0.26,0.31,0.0,0.0,0.3,30.42,0.0,0.0,0.0,237
9.3,9536.0,9.48,0.41,5.5,0.0,0.0,25.73,0.11,0.0,0.0,194
12.0,186.0,0.94,0.0,0.4,0.0,0.0,12.79,21.01,1.7,3.7,234
16.0,0.0,0.0,0.03,0.0,0.0,0.0,7.2,74.3,1.9,22.3,463
10.0,1429.0,1.7,0.57,0.0,1.0,3.6,10.8,37.0,1.2,2.7,281
0.2,355.0,0.0,0.038,0.3,0.0,0.07,1.2,6.29,2.2,1.88,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.58,0.0,0.0,83
3.8,0.0,0.0,0.155,3.0,0.0,0.0,7.6,81.5,5.4,0.0,392
0.3,10481.0,0.0,0.242,9.8,0.0,2.08,2.97,3.75,2.4,0.43,23
0.2,0.0,0.0,0.218,4.6,0.0,0.19,2.73,15.36,3.1,2.9,68
0.8,5720.0,0.0,0.0,99.0,0.0,0.0,3.0,6.3,6.0,0.0,44
0.9,717.0,0.0,0.059,0.3,0.0,0.7,0.62,4.87,0.5,1.83,30
19.0,0.0,0.06,0.0,0.0,0.0,6.43,0.3,16.0,0.0,4.2,231
0.9,0.0,0.0,0.049,0.0,0.0,0.06,5.8,30.86,1.8,0.56,158
28.0,0.0,0.0,0.045,2.7,0.0,0.2,2.13,55.87,6.4,36.16,481
22.0,930.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,271
0.2,0.0,0.0,0.223,0.0,0.0,0.09,7.4,78.52,5.0,4.52,345
19.0,0.0,0.0,0.02,0.0,0.0,0.0,4.9,73.8,1.3,37.2,485
5.1,152.0,0.77,0.08,0.0,4.0,0.07,25.5,4.3,0.0,1.35,165
30.0,0.0,0.0,0.038,0.0,0.0,0.23,7.5,59.95,7.5,42.5,540
2.0,1.0,0.1,0.038,0.2,0.0,0.07,8.3,42.1,6.2,4.76,196
0.8,0.0,0.0,0.397,4.5,0.0,0.22,23.58,60.01,24.9,2.23,333
0.4,1.0,0.0,0.106,1.3,0.0,0.79,7.37,21.02,4.9,1.41,114
5.2,37.0,0.0,0.0,0.0,0.0,0.0,10.1,2.6,1.3,0.4,98
0.1,1.0,0.0,0.008,0.0,0.0,0.0,3.29,60.72,0.0,0.0,260
20.0,829.0,1.68,0.1,0.0,15.0,0.5,23.75,5.58,0.0,1.9,295
53.0,0.0,0.0,0.203,0.0,0.0,5.08,12.12,30.3,3.0,9.09,609
17.0,542.0,0.71,0.0,0.0,0.0,1.21,16.23,22.85,1.6,2.76,309
19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,77.34,0.0,49.43,487
30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,62.82,1.6,40.99,541
100.0,0.0,0.0,0.001,0.0,0.0,6.13,0.0,0.0,0.0,0.0,884
8.2,909.0,1.1,0.36,0.0,0.0,0.0,5.5,39.6,1.0,10.3,251
49.0,0.0,0.0,0.256,0.0,0.0,0.0,28.01,17.45,8.9,0.0,579
0.1,0.0,0.0,0.042,1.7,0.0,0.0,0.76,4.74,1.7,0.0,20
0.2,17033.0,0.0,0.153,3.6,0.0,1.03,0.76,8.22,3.0,3.45,35
1.1,4167.0,5.0,2.23,18.5,333.0,0.1,5.83,85.79,2.6,9.51,367
0.9,169.0,0.0,0.0,0.0,0.0,0.0,1.69,5.08,0.0,0.0,34
53.0,0.0,0.0,0.55,0.0,0.0,0.0,14.89,22.98,9.8,0.0,628
10.0,0.0,0.1,0.25,0.0,0.0,0.0,10.9,73.8,9.8,10.6,406
0.9,77.0,0.31,0.0,0.4,0.0,0.76,0.97,8.75,0.6,8.85,47
0.7,0.0,0.4,0.1,0.0,0.0,0.0,14.7,3.7,1.4,0.1,80
5.0,65.0,4.95,0.105,0.0,580.0,1.28,23.1,0.0,0.0,0.0,138
4.0,2778.0,5.56,1.85,22.2,296.0,0.13,4.62,86.1,0.8,34.28,402
74.0,140.0,0.0,0.187,0.7,0.0,1.3,9.5,13.55,9.4,4.06,710
3.4,3352.0,5.0,1.672,40.0,0.0,4.55,6.41,83.85,3.4,20.27,381
2.5,17.0,0.92,0.705,0.0,7.0,0.11,22.48,0.0,0.0,0.0,112
3.4,0.0,1.43,0.5,0.0,101.0,0.0,9.19,1.71,0.8,0.3,74
0.4,4238.0,0.0,0.072,35.5,0.0,0.0,2.72,4.02,2.0,0.0,24
11.0,0.0,0.0,0.04,0.0,0.0,1.64,9.66,67.14,0.0,0.0,405
24.0,123.0,0.49,0.043,0.0,7.0,0.42,4.1,24.5,0.8,18.3,331
0.8,28.0,0.43,0.12,33.9,1.0,0.05,2.5,17.54,0.4,13.28,89
4.3,169.0,5.0,0.568,1.4,451.0,0.92,23.45,0.0,0.0,0.0,139
1.5,53.0,0.0,0.366,1.4,0.0,0.05,26.12,58.29,25.0,5.7,341
20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,73.2,1.5,33.6,492
24.0,0.0,0.0,0.01,0.0,0.0,0.0,4.5,66.3,1.0,29.9,502
22.0,125.0,0.54,0.14,0.0,0.0,1.19,18.66,14.23,0.1,0.0,334
0.8,4385.0,0.0,0.088,32.5,0.0,0.0,2.09,3.55,0.0,0.0,25
53.0,0.0,0.0,0.461,0.8,0.0,6.94,28.03,15.26,9.4,4.18,599
75.0,104.0,0.0,0.187,0.7,0.0,2.53,9.2,13.01,9.5,3.97,715
3.1,433.0,2.35,0.462,0.0,0.0,0.0,22.44,0.0,0.0,0.0,123
18.0,60.0,0.96,0.485,0.0,0.0,0.0,18.42,0.0,0.0,0.0,239
10.0,14.0,2.21,0.369,0.0,3.0,0.17,20.0,0.0,0.0,0.0,176
15.0,14.0,2.17,0.346,0.0,3.0,0.17,18.59,0.0,0.0,0.0,215
0.2,228.0,0.0,0.049,3.1,0.0,0.03,1.76,6.19,3.4,0.63,30
2.1,2182.0,0.02,0.064,0.1,3.0,0.21,2.69,9.08,2.1,2.5,66
26.0,8.0,0.1,0.064,0.1,1.0,0.99,4.0,66.78,2.2,37.3,500
2.7,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,116
3.2,0.0,0.0,0.098,0.0,0.0,0.0,12.1,76.6,6.3,0.0,390
55.0,1.0,0.0,0.118,0.0,0.0,25.97,21.23,17.68,10.5,4.55,607
8.2,303.0,11.54,0.185,16.4,0.0,0.0,28.62,1.92,0.0,0.0,204
0.1,3.0,0.0,0.05,21.2,0.0,0.01,0.2,12.7,0.4,10.6,52
15.0,0.0,0.12,0.207,0.7,0.0,0.0,11.93,30.56,1.4,2.62,304
23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,69.1,1.3,26.6,502
1.5,629.0,0.25,0.08,2.2,0.0,0.45,4.1,5.35,1.4,1.39,51
3.0,0.0,0.0,0.98,0.0,0.0,0.65,8.7,85.98,6.5,0.72,406
0.6,0.0,0.0,0.145,0.0,0.0,0.0,6.61,79.34,0.0,0.0,360
0.9,103.0,0.14,0.113,0.0,0.0,0.0,5.06,25.04,0.0,0.0,130
16.0,94.0,0.22,0.202,1.6,6.0,1.21,12.9,23.99,0.9,11.6,295
3.3,75.0,0.4,0.385,0.6,0.0,0.21,20.04,0.0,0.0,0.0,116
8.1,0.0,0.33,0.189,0.3,0.0,0.0,13.78,21.55,1.3,0.0,214
0.2,0.0,0.0,0.032,2.4,0.0,0.0,0.72,3.71,1.1,2.61,19
0.0,1.0,0.0,0.025,0.1,0.0,0.01,0.32,2.77,0.3,0.2,12
0.0,138.0,0.0,0.007,20.5,0.0,0.31,0.3,17.8,0.7,10.62,65
2.4,5.0,0.0,0.07,0.0,0.0,0.36,13.2,48.1,3.3,1.44,270
0.9,0.0,0.0,0.11,0.0,0.0,0.0,3.09,31.33,1.7,0.15,147
1.8,3.0,0.0,0.077,0.0,0.0,0.11,3.27,6.28,0.6,3.99,54
1.5,0.0,0.0,0.0,0.0,0.0,0.0,19.85,4.3,0.0,4.3,109
3.5,99.0,0.0,0.0,1.0,0.0,0.0,0.01,50.3,1.6,4.7,269
7.5,2027.0,0.0,1.4,0.0,0.0,0.76,4.4,72.9,2.1,35.1,377
37.0,5.0,0.0,0.086,0.0,0.0,3.85,10.9,46.5,2.8,0.19,541
4.1,113.0,0.0,0.03,0.0,0.0,44.22,7.8,82.0,17.9,20.29,332
16.0,42.0,0.01,0.058,0.1,0.0,0.0,7.3,72.1,4.4,0.0,438
5.4,13266.0,1.14,0.38,9.0,0.0,0.0,26.39,0.76,0.0,0.0,164
2.3,2136.0,0.1,0.039,0.8,0.0,0.25,2.94,7.01,0.7,1.26,61
1.6,498.0,0.13,0.02,0.0,0.0,0.07,1.84,11.57,0.9,0.23,68
5.7,104.0,0.0,0.18,0.2,0.0,0.77,11.0,80.0,5.3,0.67,415
30.0,14.0,2.07,0.278,0.0,3.0,0.17,14.35,0.0,0.0,0.0,332
8.7,173.0,0.17,0.03,3.2,7.0,1.06,1.5,47.2,1.2,23.86,268
5.3,8.0,0.0,0.015,0.0,9.0,0.5,1.35,6.8,0.7,0.4,79
0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.34,0.0,0.34,10
5.9,15.0,0.0,0.02,1.0,0.0,1.33,16.7,71.4,14.5,24.0,367
4.5,304.0,24.0,0.1,13.6,0.0,0.0,23.8,7.39,0.0,0.0,172
12.0,15.0,0.0,0.0,0.0,0.0,0.0,5.17,69.27,2.7,39.55,406
1.3,4.0,0.0,0.114,0.0,0.0,0.27,10.53,74.11,7.9,10.53,350
1.6,1650.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,83
0.1,0.0,0.45,0.05,0.3,0.0,0.0,8.03,11.62,0.7,10.86,80
18.0,0.0,0.27,0.108,0.0,9.0,0.0,8.41,31.25,1.0,11.23,318
7.8,0.0,1.27,0.49,0.0,0.0,0.25,19.07,0.0,0.0,0.0,152
5.3,0.0,7.31,0.131,0.0,0.0,0.27,69.86,0.0,0.0,0.0,327
0.0,4545.0,0.0,1.818,54.5,364.0,12.27,0.0,92.96,0.0,72.73,372
3.5,0.0,0.0,0.137,0.0,0.0,0.0,8.5,80.1,3.0,0.0,387
13.0,313.0,0.0,0.0,1.8,0.0,0.0,12.03,26.19,0.8,9.56,272
27.0,318.0,0.0,0.04,0.0,0.0,0.0,5.8,62.9,1.1,0.0,510
23.0,120.0,0.0,0.148,1.8,0.0,2.69,7.7,65.1,3.9,4.83,499
33.0,69.0,0.0,0.167,0.0,0.0,7.23,6.17,56.9,4.0,0.27,538
18.0,0.0,0.0,0.01,0.0,0.0,0.0,5.0,71.0,1.7,32.5,459
32.0,1.0,0.0,0.027,0.0,0.0,3.29,10.33,51.9,1.9,0.25,521
0.2,2.0,0.0,0.129,5.2,0.0,0.02,1.36,9.56,1.4,4.73,42
1.8,0.0,0.0,0.0,0.0,0.0,0.0,21.62,0.0,0.0,0.0,109
4.8,0.0,2.42,0.0,7.0,0.0,0.0,23.3,0.0,0.0,0.0,143
55.0,52.0,0.0,0.55,2.7,0.0,22.89,17.28,23.32,5.7,10.54,617
23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,68.7,1.8,31.8,497
0.1,10.0,0.0,0.311,9.6,0.0,0.04,2.5,21.15,2.2,1.18,93
25.0,14.0,2.11,0.301,0.0,3.0,0.17,15.76,0.0,0.0,0.0,293
22.0,685.0,0.29,0.041,0.0,16.0,0.64,3.2,12.49,0.0,8.0,257
0.2,816.0,0.0,0.0,0.0,0.0,0.0,1.22,7.35,1.2,3.27,37
0.9,0.0,0.0,0.049,0.0,0.0,0.06,5.8,30.59,1.8,0.56,157
0.2,521.0,0.0,0.086,6.1,0.0,0.35,0.83,4.0,1.6,2.37,18
4.6,125.0,0.24,0.408,3.6,0.0,0.51,10.7,77.1,7.8,6.68,391
6.1,11.0,0.08,0.062,5.3,0.0,0.98,5.26,29.64,0.9,1.75,195
0.0,225.0,0.34,0.133,0.5,66.0,1.59,10.0,2.0,0.0,2.0,48
0.0,483.0,0.0,0.0,27.1,0.0,0.0,0.07,11.58,0.6,11.02,45
19.0,788.0,0.61,0.08,0.1,0.0,0.0,10.07,22.45,0.0,0.0,304
1.2,0.0,6.6,0.6,0.0,0.0,0.0,22.2,3.7,2.6,0.8,114
2.8,0.0,1.6,0.5,0.0,0.0,0.0,21.9,8.2,4.3,1.2,146
4.6,0.0,0.1,0.1,0.0,0.0,0.0,15.1,8.3,4.3,0.6,135
6.1,116.0,0.16,0.1,0.4,2.0,0.54,7.35,31.23,4.2,1.73,205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.3,0.0,0.0,29
8.9,0.0,3.9,0.4,0.0,0.0,0.0,14.6,4.1,3.3,0.5,155
9.7,0.0,3.4,0.9,0.0,0.0,0.0,23.6,5.1,1.2,0.1,200
20.0,14.0,2.14,0.323,0.0,3.0,0.17,17.17,0.0,0.0,0.0,254
0.1,15740.0,0.0,0.165,12.8,0.0,0.94,1.37,17.72,2.5,5.74,76
32.0,0.0,0.0,0.03,0.0,0.0,0.0,5.0,59.0,1.9,22.5,541
100.0,33.0,0.0,0.0,0.0,30.0,10.28,0.56,0.0,0.0,0.0,899
0.0,823.0,0.0,0.0,29.6,0.0,0.0,0.41,4.53,0.8,3.29,20
21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,70.1,1.6,26.0,482
4.1,1320.0,0.21,0.125,11.3,0.0,0.99,5.9,4.52,1.4,2.16,78
0.8,1984.0,0.0,0.0,0.0,0.0,0.0,3.17,15.87,2.4,3.97,79
25.0,47.0,0.04,0.142,0.0,0.0,0.0,8.2,52.1,1.1,0.0,458
0.2,0.0,0.0,0.059,0.0,0.0,0.0,2.36,28.73,0.0,0.0,130
0.2,0.0,0.0,0.026,0.0,0.0,0.04,2.02,21.09,1.0,0.05,97
2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.56,79.16,0.0,39.64,348
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.43,0.0,72.25,291
9.3,105.0,0.18,0.045,0.4,0.0,0.0,6.8,28.7,0.0,0.0,227
3.4,209.0,0.0,0.52,4.0,0.0,0.67,7.7,82.8,7.1,22.2,364
0.5,20.0,0.13,0.08,13.9,0.0,0.02,1.1,17.35,0.5,12.2,78
25.0,6.0,0.0,0.133,1.4,0.0,4.92,3.86,43.58,2.7,5.43,411
15.0,3787.0,2.89,0.077,1.8,0.0,0.0,23.65,0.0,0.0,0.0,236
3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.01,46.5,9.8,7.2,258
0.5,2.0,0.0,0.085,38.7,0.0,0.0,4.2,4.1,0.0,0.0,29
38.0,1544.0,0.0,0.133,0.0,0.0,7.27,9.83,10.09,1.8,6.33,418
42.0,1802.0,0.0,0.178,0.1,0.0,8.86,5.0,6.14,1.7,1.92,426
3.9,1024.0,0.0,0.0,0.2,0.0,0.0,0.8,11.44,2.2,3.73,84
18.0,180.0,19.0,0.46,0.4,0.0,0.0,23.85,0.0,0.0,0.0,262
13.0,366.0,0.31,0.052,0.5,0.0,0.0,5.5,35.5,1.9,0.0,274
0.1,7.0,0.0,0.02,26.9,0.0,0.04,0.58,11.13,0.1,11.03,46
25.0,0.0,0.0,0.02,0.0,0.0,0.0,3.8,68.1,0.8,43.9,514
0.1,49.0,0.0,0.05,2.3,0.0,0.06,0.8,16.28,0.8,11.05,65
0.1,11.0,0.0,0.055,2.4,0.0,0.0,0.84,18.18,2.5,0.0,73
0.0,3.0,0.0,0.001,136.4,0.0,0.0,0.08,87.97,0.0,68.18,352
27.0,0.0,0.0,0.02,0.0,10.0,0.0,5.6,63.6,4.8,1.2,469
1.5,31.0,0.0,0.227,0.0,0.0,0.0,12.8,71.0,0.0,0.0,344
6.9,0.0,0.0,0.1,0.0,0.0,0.66,13.7,68.18,9.4,1.42,371
44.0,196.0,0.65,0.116,0.0,6.0,0.27,9.58,0.79,0.0,0.0,440
4.5,0.0,0.0,0.663,15.0,0.0,0.0,6.39,77.31,11.7,0.0,374
0.2,16.0,0.0,0.027,6.4,0.0,0.12,0.25,6.69,0.4,1.37,21
18.0,1.0,0.0,0.005,0.0,0.0,1.56,1.1,63.2,0.9,57.7,397
9.2,1340.0,2.86,0.972,0.0,0.0,0.62,6.58,41.05,2.2,4.3,273
20.0,0.0,0.0,0.099,0.0,0.0,0.0,18.82,8.86,3.9,0.0,270
5.1,148.0,0.0,2.138,0.0,0.0,0.62,4.39,85.51,2.5,44.32,398
25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,59.8,1.8,14.2,499
0.7,0.0,0.0,1.13,0.0,0.0,0.11,11.8,77.25,2.1,0.0,365
14.0,40.0,0.18,0.338,0.5,3.0,2.22,14.62,14.86,1.7,0.57,240
3.0,2650.0,0.0,0.0,21.0,0.0,0.0,3.0,18.0,6.0,3.0,115
0.1,0.0,0.1,0.11,0.0,3.0,0.01,2.5,4.3,0.6,1.72,22
7.5,302.0,0.52,0.029,0.9,5.0,0.29,3.97,21.42,0.0,6.46,169
0.1,2.0,0.02,0.027,0.5,0.0,0.0,0.21,8.05,0.0,8.05,37
1.8,0.0,1.75,0.46,0.0,0.0,0.0,26.83,0.0,0.0,0.0,131
0.3,601.0,0.0,0.0,1.2,0.0,0.0,3.79,11.8,2.1,1.7,65
0.8,124.0,0.37,0.0,0.0,33.0,0.0,1.6,4.1,0.1,2.9,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.23,0.0,0.0,2
13.0,448.0,0.21,0.06,13.6,14.0,0.75,2.4,38.0,0.5,32.94,264
7.0,23.0,0.0,0.154,0.0,0.0,0.0,13.5,69.3,0.0,0.0,391
1.8,141.0,0.07,0.021,0.7,0.0,0.0,1.9,7.0,0.9,0.0,51
0.0,6.0,0.0,0.0,40.7,0.0,1.83,0.0,10.98,0.0,10.57,45
0.0,407.0,0.0,0.016,24.4,0.0,0.55,0.41,11.38,0.0,10.57,49
0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.69,6.78,0.0,0.0,42
7.2,3.0,0.0,0.542,0.0,0.0,0.76,9.06,72.22,9.2,1.6,390
9.4,0.0,0.0,0.12,0.0,0.0,0.0,9.0,75.4,8.6,20.8,401
27.0,934.0,3.25,0.302,8.6,20.0,0.58,26.32,38.42,0.0,38.42,496
21.0,203.0,0.75,0.068,0.0,22.0,0.95,11.13,21.05,0.2,0.95,312
15.0,0.0,0.9,0.3,0.0,0.0,0.0,15.0,5.6,2.8,0.2,219
0.4,44.0,0.0,0.044,0.2,0.0,0.05,0.26,13.64,2.4,11.01,53
4.6,63.0,0.0,0.778,30.7,0.0,0.0,12.14,58.26,0.0,0.0,318
27.0,0.0,3.4,0.5,0.0,0.0,0.0,12.4,14.3,5.1,0.8,346
10.0,0.0,2.1,0.4,0.0,0.0,0.0,19.7,9.6,2.8,1.2,211
3.5,3.0,0.0,0.215,0.0,0.0,2.66,12.45,42.71,6.0,4.34,252
4.1,2586.0,5.2,1.7,0.0,276.0,0.13,4.8,85.7,1.6,35.8,397
20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,67.0,3.3,15.0,482
18.0,0.0,0.0,0.01,0.0,0.0,0.0,5.4,71.0,2.7,36.3,463
18.0,0.0,0.0,0.0,14.8,0.0,0.0,13.1,3.9,0.0,0.0,226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.73,0.0,0.0,27
0.2,35.0,0.0,0.067,3.6,0.0,0.04,1.68,9.96,2.0,7.96,44
23.0,41.0,0.07,0.023,0.0,0.0,0.21,4.7,65.6,0.9,40.36,489
3.6,0.0,0.0,0.057,0.0,0.0,0.12,47.62,43.94,0.0,40.48,405
4.6,0.0,0.0,0.06,0.0,0.0,0.0,7.2,22.1,5.0,0.6,155
1.3,40.0,3.68,0.331,0.0,0.0,0.0,24.92,0.0,0.0,0.0,118
20.0,0.0,0.0,0.01,0.0,0.0,0.0,7.1,67.7,4.5,30.9,478
3.8,1.0,0.0,0.087,0.0,0.0,0.33,9.5,49.2,14.3,4.2,239
22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,67.7,1.8,28.7,490
5.7,82.0,0.0,0.18,0.2,0.0,3.53,11.0,80.1,5.3,0.85,416
16.0,0.0,0.27,0.041,0.8,9.0,0.08,14.73,15.01,1.1,0.37,263
17.0,391.0,0.0,0.0,0.0,0.0,0.0,10.9,67.9,2.6,0.6,466
0.9,47.0,0.22,0.034,1.0,1.0,0.05,3.31,4.79,0.0,4.79,40
0.9,2.0,0.0,0.171,21.7,0.0,0.0,5.25,11.6,0.0,0.0,62
1.5,28.0,0.0,0.283,0.0,0.0,0.0,21.7,62.78,15.0,0.0,343
22.0,632.0,0.59,0.123,0.1,27.0,1.56,9.54,21.57,2.0,3.1,324
22.0,415.0,0.0,0.0,0.0,0.0,0.0,9.5,57.6,2.4,1.2,460
10.0,324.0,0.01,0.028,0.0,0.0,0.98,4.9,56.7,1.9,12.95,333
0.3,144.0,0.0,0.206,72.6,0.0,0.04,3.04,6.28,3.3,3.12,32
19.0,25.0,0.23,0.09,0.0,0.0,2.09,11.87,20.87,0.0,0.0,302
0.3,11651.0,0.0,0.079,5.0,0.0,0.29,2.59,9.26,3.0,2.41,49
0.6,0.0,0.0,0.148,0.0,0.0,0.0,8.14,4.93,0.8,0.4,53
6.3,109.0,7.0,0.46,1.6,0.0,0.0,23.59,0.0,0.0,0.0,158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,10
0.9,16.0,2.9,1.275,0.0,0.0,0.73,25.94,0.0,0.0,0.0,112
4.7,0.0,0.0,0.093,0.0,0.0,0.0,9.07,70.59,3.5,0.0,361
3.5,467.0,0.28,0.105,0.2,1.0,0.5,5.8,13.1,3.3,1.87,107
0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.9,0.27,0.0,0.0,58
0.9,28.0,0.18,1.59,1.7,0.0,0.22,5.9,77.6,7.4,45.24,342
0.9,1886.0,0.02,0.052,0.3,0.0,0.31,2.37,9.57,1.0,1.25,56
2.5,25.0,0.67,0.908,0.0,8.0,0.09,28.99,0.0,0.0,0.0,138
31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,55.8,5.7,1.7,505
8.2,952.0,1.1,0.38,0.0,0.0,0.0,5.5,39.9,1.3,11.2,253
2.2,268.0,0.0,0.0,0.8,0.0,0.0,3.3,30.51,5.4,20.93,137
0.4,1.0,0.31,0.02,0.3,0.0,0.01,1.44,21.31,0.0,14.18,94
0.0,1.0,0.21,0.019,1.2,0.0,0.0,2.02,20.16,0.0,15.12,89
27.0,0.0,0.0,0.04,0.0,0.0,0.0,5.8,63.8,3.3,31.8,519
19.0,0.0,0.07,0.328,0.0,0.0,1.96,3.23,63.26,1.6,40.32,440
15.0,393.0,0.0,0.031,0.0,0.0,3.81,1.03,3.84,3.3,0.54,145
0.0,0.0,0.0,0.004,3.1,0.0,0.0,0.0,13.75,0.0,12.92,50
84.0,240.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,786
7.5,0.0,0.06,0.009,0.8,0.0,0.3,2.0,80.89,0.2,48.0,375
0.1,9.0,0.0,0.02,15.0,0.0,0.21,0.0,37.6,1.5,29.41,151
0.6,6705.0,0.0,0.172,9.5,0.0,0.2,2.48,10.81,4.9,4.9,50
